Rodada,ID,Nome,Clube,Posição,Mandante_Visitante,Pontuação,FD,FS,CA,FC,DS,FF,SG,A,G,I,DE,GS,V,PC,DP,CV,FT,PP,PS,GC
6,71631,Weverton,PAL,Goleiro,mandante,2.9,,,,,,,,,,,3.0,1.0,,,,,,,,
6,71684,Gustavo Gómez,PAL,Zagueiro,mandante,-0.4,,,,1.0,,,,,,1.0,,,,,,,,,,
6,71709,Cuéllar,GRE,Meia,visitante,0.2,,1.0,,1.0,,,,,,,,,,,,,,,,
6,72018,Tiago Volpi,GRE,Goleiro,visitante,2.1,,1.0,,,,,,,,,2.0,1.0,,,,,,,,
6,72294,Everson,CAM,Goleiro,visitante,4.5,,,,,,,,,,,5.0,2.0,,,,,,,,
6,72460,Bernard,CAM,Meia,visitante,0.7,,,,,,1.0,,,,1.0,,,,,,,,,,
6,72493,Alex Telles,BOT,Lateral,mandante,5.5,,1.0,,,,,1.0,,,,,,,,,,,,,
6,72583,Pedro Henrique,CEA,Atacante,mandante,9.1,,,1.0,3.0,2.0,,,,1.0,,,,,,,,,,,
6,72605,Vitor Hugo,CAM,Zagueiro,visitante,5.1,,1.0,,,2.0,2.0,,,,,,,,,,,,,,
6,73318,Daniel Borges,MIR,Lateral,mandante,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
6,73384,Samuel Xavier,FLU,Lateral,visitante,1.5,,2.0,,1.0,,1.0,,,,,,,,,,,,,,
6,73515,Gabriel,MIR,Meia,mandante,0.0,,,,,,,,,,,,,,,,,,,,
6,77485,Carrillo,COR,Meia,visitante,6.0,1.0,2.0,,2.0,3.0,,,,,1.0,,,,,,,,,,
6,77656,Cédric Soares,SAO,Lateral,visitante,-1.6,,,1.0,2.0,,,,,,,,,,,,,,,,
6,77777,João Schmidt,SAN,Meia,mandante,4.7,1.0,,,1.0,2.0,1.0,,,,,,,,,,,,,,
6,78117,Everaldo,FLU,Atacante,visitante,0.0,,,,,,,,,,,,,,,,,,,,
6,78248,Gustavo Henrique,COR,Zagueiro,visitante,3.0,,,,,2.0,,,,,,,,,,,,,,,
6,78445,Renê,FLU,Lateral,visitante,7.8,,2.0,,,4.0,1.0,,,,,,,,,,,,,,
6,78605,Gabriel,RBB,Meia,visitante,5.5,,1.0,,1.0,3.0,1.0,,,,,,,,,,,,,,
6,78850,Reinaldo,MIR,Lateral,mandante,11.5,,1.0,,,2.0,,,,1.0,,,,,,,,,,,
6,79066,Alex Muralha,MIR,Goleiro,mandante,4.8,,,1.0,,,,,,,,6.0,2.0,,,,,,,,
6,79437,Roger Machado,INT,Técnico,mandante,7.41,,,,,,,,,,,,,1.0,,,,,,,
6,79631,Cano,FLU,Atacante,visitante,1.2,,1.0,,,,1.0,,,,1.0,,,,,,,,,,
6,79701,Lucas Silva,CRU,Meia,mandante,-0.1,,,,3.0,,1.0,,,,,,,,,,,,,,
6,80129,Jadson,JUV,Meia,visitante,0.4,,1.0,,,,,,,,1.0,,,,,,,,,,
6,80196,Yago Pikachu,FOR,Meia,visitante,4.4,1.0,1.0,,1.0,,,,,,,,,,,,,1.0,,,
6,80287,Luciano,SAO,Atacante,visitante,1.4,1.0,,,2.0,,1.0,,,,,,,,,,,,,,
6,80313,Gilberto,BAH,Lateral,visitante,6.2,,,,1.0,1.0,,1.0,,,,,,,,,,,,,
6,80544,Pol Fernández,FOR,Meia,visitante,0.0,,,,,,,,,,,,,,,,,,,,
6,80583,Lucas Lima,SPT,Meia,mandante,2.3,2.0,,,,,,,,,1.0,,,,,,,,,,
6,81091,Jair,VAS,Meia,visitante,3.7,,2.0,,1.0,2.0,,,,,,,,,,,,,,,
6,81121,Lucas Mugni,CEA,Meia,mandante,4.9,,2.0,,2.0,3.0,,,,,,,,,,,,,,,
6,81401,Gonçalo Paciência,SPT,Atacante,mandante,0.5,,,,1.0,,1.0,,,,,,,,,,,,,,
6,81845,Alisson,SAO,Meia,visitante,2.2,,2.0,,1.0,1.0,,,,,,,,,,,,,,,
6,81881,João Ricardo,FOR,Goleiro,visitante,16.7,,,,,,,1.0,,,,9.0,,,,,,,,,
6,82627,Luiz Araújo,FLA,Atacante,mandante,1.7,,1.0,,1.0,1.0,,,,,,,,,,,,,,,
6,82628,Tinga,FOR,Lateral,visitante,7.0,,1.0,,,1.0,,1.0,,,,,,,,,,,,,
6,82775,Lucas Ramon,MIR,Lateral,mandante,-1.3,,,1.0,1.0,,,,,,,,,,,,,,,,
6,83528,Léo Pereira,FLA,Zagueiro,mandante,5.5,,1.0,,,,,1.0,,,,,,,,,,,,,
6,84042,Tiquinho Soares,SAN,Atacante,mandante,1.7,,2.0,,3.0,,2.0,,,,,,,,,,,,,,
6,84263,Jemerson,GRE,Zagueiro,visitante,8.2,,1.0,,1.0,,,,,1.0,,,,,,,,,,,
6,84428,Fernando Sobral,CEA,Meia,mandante,4.0,,2.0,,,2.0,,,,,,,,,,,,,,,
6,84558,Lucas Romero,CRU,Meia,mandante,7.2,,3.0,,1.0,4.0,,,,,,,,,,,,,,,
6,84674,Lucas Evangelista,PAL,Meia,mandante,0.0,,,,,,,,,,,,,,,,,,,,
6,85004,Marcos Felipe,BAH,Goleiro,visitante,6.3,,,,,,,1.0,,,,1.0,,,,,,,,,
6,85034,Óscar Romero,INT,Meia,mandante,1.3,,1.0,,,,1.0,,,,,,,,,,,,,,
6,85048,Memphis Depay,COR,Atacante,visitante,0.5,,1.0,,,,,,,,,,,,,,,,,,
6,85403,Danielzinho,MIR,Meia,mandante,0.6,,,,3.0,1.0,,,,,,,,,,,,,,,
6,85856,Ricardo Ryller,VIT,Meia,mandante,0.0,,,,,,,,,,,,,,,,,,,,
6,86292,Bolasie,CRU,Atacante,mandante,0.5,,1.0,,,,,,,,,,,,,,,,,,
6,86410,Victor Luis,VAS,Lateral,visitante,1.7,1.0,1.0,,,,,,,,,,,,,,,,,,
6,86757,Everton,FLA,Atacante,mandante,11.5,,,,1.0,2.0,1.0,,,1.0,,,,,,,,,,,
6,86766,Matheus Rossetto,FOR,Meia,visitante,-0.3,,,,1.0,,,,,,,,,,,,,,,,
6,86859,José Welison,FOR,Meia,visitante,0.5,,1.0,,,,,,,,,,,,,,,,,,
6,87008,Léo Jardim,VAS,Goleiro,visitante,2.9,,,,,,,,,,,3.0,1.0,,,,,,,,
6,87009,Nathan,GRE,Meia,visitante,3.2,1.0,1.0,,,1.0,,,,,,,,,,,,,,,
6,87225,Pedro Henrique,RBB,Zagueiro,visitante,2.5,,2.0,,,1.0,,,,,,,,,,,,,,,
6,87747,Yago Felipe,MIR,Meia,mandante,1.6,,,,,,2.0,,,,,,,,,,,,,,
6,87863,Arrascaeta,FLA,Meia,mandante,19.2,,3.0,,,,1.0,,1.0,1.0,1.0,,,,,,,1.0,,1.0,
6,87999,Gustavo Scarpa,CAM,Meia,visitante,4.7,2.0,2.0,,1.0,,2.0,,,,,,,,,,,,,,
6,88312,Junior Alonso,CAM,Zagueiro,visitante,3.2,,1.0,,1.0,2.0,,,,,,,,,,,,,,,
6,88323,Ángel Romero,COR,Atacante,visitante,1.2,,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,
6,88393,Ayrton Lucas,FLA,Lateral,mandante,7.2,,,1.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,
6,88423,Aderlan,SAN,Lateral,mandante,1.1,,,,1.0,1.0,,,,,1.0,,,,,,,,,,
6,88963,Leonardo Jardim,CRU,Técnico,mandante,7.87,,,,,,,,,,,,,1.0,,,,,,,
6,89256,Gerson,FLA,Meia,mandante,3.2,,1.0,,1.0,2.0,,,,,,,,,,,,,,,
6,89368,Braithwaite,GRE,Atacante,visitante,1.9,,1.0,,,1.0,,,,,1.0,,,,,,,,,,
6,89493,Igor Rabello,CAM,Zagueiro,visitante,0.0,,,,,,,,,,,,,,,,,,,,
6,89637,Thiago Maia,INT,Meia,mandante,3.0,,,,,2.0,,,,,,,,,,,,,,,
6,89695,Iury Castilho,MIR,Atacante,mandante,1.2,1.0,,,,,,,,,,,,,,,,,,,
6,89846,Cristaldo,GRE,Meia,visitante,1.8,,2.0,,,,1.0,,,,,,,,,,,,,,
6,89883,Dodi,GRE,Meia,visitante,3.3,,2.0,,,1.0,1.0,,,,,,,,,,,,,,
6,90285,Bruno Henrique,FLA,Atacante,mandante,0.7,,,,,,1.0,,,,1.0,,,,,,,,,,
6,90703,Matheuzinho,VIT,Meia,mandante,0.6,,2.0,1.0,3.0,1.0,,,,,,,,,,,,,,,
6,90943,Zé Marcos,VIT,Zagueiro,mandante,2.7,,,,1.0,2.0,,,,,,,,,,,,,,,
6,91473,Erick Pulgar,FLA,Meia,mandante,2.6,,1.0,,3.0,2.0,,,,,,,,,,,,,,,
6,91509,Rodrigo Sam,JUV,Zagueiro,visitante,1.8,,1.0,1.0,2.0,2.0,,,,,1.0,,,,,,,,,,
6,91607,Rony,CAM,Atacante,visitante,10.0,1.0,,,,,,,,1.0,2.0,,,,,,,,,1.0,
6,91639,Igor Cariús,SPT,Lateral,mandante,9.9,2.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
6,91706,Marlon,GRE,Lateral,visitante,-0.9,,,,3.0,,,,,,,,,,,,,,,,
6,91772,David Duarte,BAH,Zagueiro,visitante,5.7,,2.0,,1.0,,,1.0,,,,,,,,,,,,,
6,91808,Caíque França,SPT,Goleiro,mandante,6.3,,,,,,,1.0,,,,1.0,,,,,,,,,
6,91866,Zé Ivaldo,SAN,Zagueiro,mandante,2.2,,,,,1.0,1.0,,,,1.0,,,,,,,,,,
6,92085,Giovanny,JUV,Atacante,visitante,0.0,,,,,,,,,,,,,,,,,,,,
6,92440,André Ramalho,COR,Zagueiro,visitante,3.0,,,,,2.0,,,,,,,,,,,,,,,
6,92708,Deyverson,FOR,Atacante,visitante,0.8,,,,,,1.0,,,,,,,,,,,,,,
6,92854,Borré,INT,Atacante,mandante,7.6,,,,1.0,,,,,1.0,1.0,,,,,,,,,,
6,92981,Ronaldo,INT,Meia,mandante,0.5,,,,3.0,1.0,,,,,1.0,,,,,,,,,,
6,93236,Rafael Ramos,CEA,Lateral,mandante,2.4,,,,2.0,2.0,,,,,,,,,,,,,,,
6,93478,Wanderson,CRU,Atacante,mandante,0.9,1.0,,,1.0,,,,,,,,,,,,,,,,
6,93716,Paulo Henrique,VAS,Lateral,visitante,6.2,1.0,1.0,,,3.0,,,,,,,,,,,,,,,
6,93790,Marlon Freitas,BOT,Meia,mandante,2.4,1.0,,,1.0,1.0,,,,,,,,,,,,,,,
6,93882,Cleiton,RBB,Goleiro,visitante,2.1,,1.0,,,,,,,,,2.0,1.0,,,,,,,,
6,93988,Breno Lopes,FOR,Atacante,visitante,0.4,,1.0,,,,,,,,1.0,,,,,,,,,,
6,94044,John,BOT,Goleiro,mandante,6.3,,,,,,,1.0,,,,1.0,,,,,,,,,
6,94067,Matheus Fernandes,RBB,Meia,visitante,2.7,,,,1.0,2.0,,,,,,,,,,,,,,,
6,94154,Maycon,COR,Meia,visitante,1.5,,,,,1.0,,,,,,,,,,,,,,,
6,94156,Diego Pituca,SAN,Meia,mandante,1.7,,2.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,
6,94207,Guilherme,SAN,Atacante,mandante,3.0,,3.0,,,1.0,,,,,,,,,,,,,,,
6,94583,Pedro,FLA,Atacante,mandante,26.0,1.0,,,,,1.0,,1.0,2.0,,,,,,,,1.0,,,
6,94968,Juninho Capixaba,RBB,Lateral,visitante,5.5,,2.0,,,3.0,,,,,,,,,,,,,,,
6,95127,Nicolas,CEA,Lateral,mandante,2.3,,,,,1.0,1.0,,,,,,,,,,,,,,
6,95354,Giraldo,JUV,Meia,visitante,0.2,,,,2.0,,1.0,,,,,,,,,,,,,,
6,95464,Gregore,BOT,Meia,mandante,4.5,,1.0,1.0,6.0,4.0,1.0,,,,,,,,,,,,,,
6,95466,Igor Vinícius,SAO,Lateral,visitante,5.0,,2.0,1.0,1.0,3.0,1.0,,,,,,,,,,,,,,
6,95556,Raniele,COR,Meia,visitante,2.5,,2.0,,,1.0,,,,,,,,,,,,,,,
6,95799,Artur,BOT,Atacante,mandante,-0.1,,,,3.0,,1.0,,,,,,,,,,,,,,
6,96340,Lima,FLU,Meia,visitante,0.2,,1.0,,1.0,,,,,,,,,,,,,,,,
6,96610,Matheus Pereira,CRU,Meia,mandante,9.6,2.0,4.0,,3.0,3.0,2.0,,,,,,,,,,,,,,
6,96652,Allan,FLA,Meia,mandante,0.0,,,,,,,,,,,,,,,,,,,,
6,96725,Saravia,CAM,Lateral,visitante,0.0,,,,,,,,,,,,,,,,,,,,
6,96831,Carlinhos,VIT,Atacante,mandante,6.3,,,1.0,2.0,,,,,1.0,1.0,,,,,,,,,,
6,97145,Villasanti,GRE,Meia,visitante,-0.3,,2.0,1.0,1.0,,,,,,,,,,,,,,,,
6,97341,Rogério Ceni,BAH,Técnico,visitante,6.99,,,,,,,,,,,,,1.0,,,,,,,
6,97450,Gustavo Mosquito,VIT,Atacante,mandante,0.5,,,,1.0,,1.0,,,,,,,,,,,,,,
6,97460,João Victor,MIR,Zagueiro,mandante,0.9,,,,2.0,1.0,,,,,,,,,,,,,,,
6,97810,Erick,VIT,Atacante,mandante,1.5,,3.0,,,,,,,,,,,,,,,,,,
6,97867,Léo Ortiz,FLA,Zagueiro,mandante,8.2,,,,2.0,2.0,1.0,1.0,,,,,,,,,,,,,
6,97899,Matheus Bahia,CEA,Lateral,mandante,13.5,,1.0,,1.0,5.0,1.0,,1.0,,,,,,,,,,,,
6,97900,Vitão,INT,Zagueiro,mandante,1.2,,,,1.0,1.0,,,,,,,,,,,,,,,
6,98022,Erick,BAH,Meia,visitante,-0.1,,,,,,,,,,1.0,,,,,,,,,,
6,98225,Pedro Raul,CEA,Atacante,mandante,2.9,1.0,2.0,,,,1.0,,,,1.0,,,,,,,,,,
6,98384,Negueba,MIR,Atacante,mandante,1.4,,2.0,,1.0,,1.0,,,,1.0,,,,,,,,,,
6,98517,Jean Lucas,BAH,Meia,visitante,1.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,,
6,98619,Kuscevic,FOR,Zagueiro,visitante,8.5,,1.0,,,2.0,,1.0,,,,,,,,,,,,,
6,98672,Savarino,BOT,Meia,mandante,8.3,,1.0,1.0,,,1.0,,,1.0,,,,,,,,,,,
6,98720,Angileri,COR,Lateral,visitante,2.1,,,,3.0,2.0,,,,,,,,,,,,,,,
6,98738,Titi Ortíz,SPT,Meia,mandante,1.7,,1.0,,1.0,1.0,,,,,,,,,,,,,,,
6,98909,Cuello,CAM,Atacante,visitante,3.8,,3.0,,,1.0,1.0,,,,,,,,,,,,,,
6,99032,Lourenço,CEA,Meia,mandante,-0.3,,,,1.0,,,,,,,,,,,,,,,,
6,99119,Lucas Braga,VIT,Atacante,mandante,0.0,,,,,,,,,,,,,,,,,,,,
6,99198,Vegetti,VAS,Atacante,visitante,1.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,,
6,99213,Puma Rodríguez,VAS,Lateral,visitante,0.0,,,,,,,,,,,,,,,,,,,,
6,99228,De la Cruz,FLA,Meia,mandante,2.9,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,
6,99253,Chico,SPT,Zagueiro,mandante,7.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
6,99274,Alexander Barboza,BOT,Zagueiro,mandante,7.9,,,1.0,2.0,3.0,,1.0,,,,,,,,,,,,,
6,99366,Luis Zubeldía,SAO,Técnico,visitante,2.82,,,,,,,,,,,,,,,,,,,,
6,99440,Baralhas,VIT,Meia,mandante,-0.6,,,,2.0,,,,,,,,,,,,,,,,
6,99552,Rossi,FLA,Goleiro,mandante,7.6,,,,,,,1.0,,,,2.0,,,,,,,,,
6,99815,Arias,FLU,Meia,visitante,3.9,,5.0,1.0,2.0,,,,,,,,,,,,,1.0,,,
6,99818,Paulinho,PAL,Atacante,mandante,1.5,,,,,1.0,,,,,,,,,,,,,,,
6,99889,Alan Franco,SAO,Zagueiro,visitante,0.0,,,,,,,,,,,,,,,,,,,,
7,100084,Igor Gomes,CAM,Meia,visitante,1.1,1.0,1.0,,2.0,,,,,,,,,,,,,,,,
7,100652,Yuri Alberto,COR,Atacante,mandante,24.1,1.0,1.0,1.0,2.0,,,,,3.0,,,,,,,,,,,
7,100898,Vitinho,BOT,Lateral,visitante,1.2,,,,1.0,1.0,,,,,,,,,,,,,,,
7,100969,Ronald Lopes,VIT,Meia,visitante,1.6,,1.0,,4.0,1.0,1.0,,,,,,,,,,,,,,
7,100987,Nonato,FLU,Meia,mandante,6.3,,2.0,,,3.0,1.0,,,,,,,,,,,,,,
7,101027,Diego,CEA,Lateral,mandante,7.7,,6.0,,1.0,,,1.0,,,,,,,,,,,,,
7,101314,Ademir,BAH,Atacante,mandante,2.0,,,1.0,,2.0,,,,,,,,,,,,,,,
7,101319,Guga,FLU,Lateral,mandante,0.5,,1.0,,,,,,,,,,,,,,,,,,
7,101574,Hugo Souza,COR,Goleiro,mandante,0.6,,,,,,,,,,,2.0,2.0,,,,,,,,
7,101594,Hugo Moura,VAS,Meia,mandante,2.7,,,,1.0,2.0,,,,,,,,,,,,,,,
7,101727,Matheuzinho,COR,Lateral,mandante,3.4,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,
7,101752,Claudinho,VIT,Lateral,visitante,-1.1,,1.0,1.0,2.0,,,,,,,,,,,,,,,,
7,101908,Willian Machado,CEA,Zagueiro,mandante,6.3,,1.0,,,,1.0,1.0,,,,,,,,,,,,,
7,102130,Piquerez,PAL,Lateral,visitante,10.4,,,,,2.0,3.0,1.0,,,,,,,,,,,,,
7,102253,Lucas Halter,VIT,Zagueiro,visitante,0.5,,,1.0,,1.0,,,,,,,,,,,,,,,
7,102256,Rollheiser,SAN,Meia,visitante,-0.6,,,,2.0,,,,,,,,,,,,,,,,
7,102318,Caio Paulista,CAM,Lateral,visitante,6.9,1.0,1.0,,2.0,,1.0,1.0,,,,,,,,,,,,,
7,102340,Cacá,COR,Zagueiro,mandante,0.0,,,,,,,,,,,,,,,,,,,,
7,102561,Mastriani,BOT,Atacante,visitante,4.0,1.0,,,1.0,1.0,2.0,,,,,,,,,,,,,,
7,102928,Canobbio,FLU,Atacante,mandante,6.3,2.0,,,2.0,3.0,,,,,,,,,,,,,,,
7,102950,Facundo Torres,PAL,Atacante,visitante,0.5,,1.0,,,,,,,,,,,,,,,,,,
7,102975,Escobar,SAN,Lateral,visitante,6.7,,1.0,,2.0,4.0,1.0,,,,,,,,,,,,,,
7,103014,Laquintana,RBB,Atacante,mandante,0.0,,,,,,,,,,,,,,,,,,,,
7,103056,Gabriel Brazão,SAN,Goleiro,visitante,1.6,,,,,,,,,,,2.0,1.0,,,,,,,,
7,103295,Eric Ramires,RBB,Meia,mandante,2.0,,1.0,,,1.0,,,,,,,,,,,,,,,
7,103445,Kaio Jorge,CRU,Atacante,mandante,13.5,1.0,1.0,,,,1.0,,,1.0,,,,,,,,1.0,,,
7,103523,Ignácio,FLU,Zagueiro,mandante,4.7,1.0,,,1.0,2.0,1.0,,,,,,,,,,,,,,
7,103672,Gabriel Fuentes,FLU,Lateral,mandante,7.5,,,,,5.0,,,,,,,,,,,,,,,
7,104027,Rafael Guanaes,MIR,Técnico,visitante,3.45,,,,,,,,,,,,,,,,,,,,
7,104085,Bruno Fuchs,PAL,Zagueiro,visitante,10.3,,,,,3.0,1.0,1.0,,,,,,,,,,,,,
7,104118,Lucas Arcanjo,VIT,Goleiro,visitante,8.6,,1.0,,,,,,,,,7.0,1.0,,,,,,,,
7,104134,Fabri,VIT,Atacante,visitante,0.5,,,,1.0,,1.0,,,,,,,,,,,,,,
7,104204,Edson Carioca,MIR,Atacante,visitante,6.0,1.0,,,2.0,2.0,3.0,,,,,,,,,,,,,,
7,104250,João Victor,VAS,Zagueiro,mandante,4.9,1.0,2.0,,1.0,2.0,,,,,,,,,,,,,,,
7,104271,Hereda,SPT,Lateral,visitante,2.5,,,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,
7,104502,Christian,CRU,Meia,mandante,1.0,1.0,1.0,1.0,4.0,1.0,,,,,,,,,,,,,,,
7,104519,Camilo,GRE,Meia,mandante,1.2,,,,1.0,1.0,,,,,,,,,,,,,,,
7,104528,Igor Jesus,BOT,Atacante,visitante,3.7,1.0,5.0,,,,,,,,,,,,,,,,,,
7,104693,Newton,BOT,Meia,visitante,-1.0,,,1.0,,,,,,,,,,,,,,,,,
8,100084,Igor Gomes,CAM,Meia,mandante,8.0,,,,,,,,,1.0,,,,,,,,,,,
8,100652,Yuri Alberto,COR,Atacante,visitante,0.8,,,,,,1.0,,,,,,,,,,,,,,
8,100842,Ruan,SAO,Zagueiro,visitante,3.1,,1.0,1.0,3.0,3.0,,,,,,,,,,,,,,,
8,100898,Vitinho,BOT,Lateral,mandante,13.3,,1.0,,1.0,5.0,1.0,1.0,,,2.0,,,,,,,,,,
8,100969,Ronald Lopes,VIT,Meia,mandante,-0.6,,,,2.0,,,,,,,,,,,,,,,,
8,100987,Nonato,FLU,Meia,visitante,1.9,,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,
8,101002,Júnior Santos,CAM,Atacante,mandante,10.2,,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,
8,101027,Diego,CEA,Lateral,visitante,7.0,,1.0,,,1.0,,1.0,,,,,,,,,,,,,
8,101290,Ferreira,SAO,Atacante,visitante,5.2,1.0,4.0,,1.0,1.0,1.0,,,,,,,,,,,,,,
8,101574,Hugo Souza,COR,Goleiro,visitante,2.2,,,1.0,,,,,,,,4.0,2.0,,,,,,,,
8,101594,Hugo Moura,VAS,Meia,visitante,0.9,1.0,,,1.0,,,,,,,,,,,,,,,,
8,101597,Ramon,INT,Lateral,visitante,4.0,1.0,,,1.0,1.0,2.0,,,,,,,,,,,,,,
8,101727,Matheuzinho,COR,Lateral,visitante,3.0,,,,,2.0,,,,,,,,,,,,,,,
8,101908,Willian Machado,CEA,Zagueiro,visitante,7.8,,,,1.0,1.0,2.0,1.0,,,,,,,,,,,,,
8,102130,Piquerez,PAL,Lateral,mandante,9.7,,,1.0,1.0,4.0,,1.0,,,,,,,,,,,,,
8,102253,Lucas Halter,VIT,Zagueiro,mandante,2.0,,1.0,,,1.0,,,,,,,,,,,,,,,
8,102256,Rollheiser,SAN,Meia,mandante,3.4,,2.0,,,,3.0,,,,,,,,,,,,,,
8,102340,Cacá,COR,Zagueiro,visitante,10.2,,2.0,,1.0,1.0,,,,1.0,,,,,,,,,,,
8,102928,Canobbio,FLU,Atacante,visitante,10.8,,1.0,,,1.0,1.0,,,1.0,,,,,,,,,,,
8,102975,Escobar,SAN,Lateral,mandante,6.1,,1.0,,3.0,1.0,,1.0,,,,,,,,,,,,,
8,103014,Laquintana,RBB,Atacante,visitante,1.4,,,,,1.0,,,,,1.0,,,,,,,,,,
8,103056,Gabriel Brazão,SAN,Goleiro,mandante,14.1,,,,,,,1.0,,,,7.0,,,,,,,,,
8,103295,Eric Ramires,RBB,Meia,visitante,9.9,,2.0,,2.0,3.0,,,1.0,,,,,,,,,,,,
8,103347,Matheus Alexandre,SPT,Lateral,mandante,1.2,,,,1.0,1.0,,,,,,,,,,,,,,,
8,103388,Emmanuel Martínez,FOR,Meia,mandante,5.0,,,,,,,,1.0,,,,,,,,,,,,
8,103445,Kaio Jorge,CRU,Atacante,visitante,17.7,,2.0,,,,1.0,,1.0,1.0,1.0,,,,,,,1.0,,,
8,103672,Gabriel Fuentes,FLU,Lateral,visitante,5.4,,,,2.0,4.0,,,,,,,,,,,,,,,
8,103764,Gabriel Veron,SAN,Atacante,mandante,-0.1,,,,,,,,,,1.0,,,,,,,,,,
8,104027,Rafael Guanaes,MIR,Técnico,mandante,6.19,,,,,,,,,,,,,1.0,,,,,,,
8,104085,Bruno Fuchs,PAL,Zagueiro,mandante,7.0,,1.0,,,1.0,,1.0,,,,,,,,,,,,,
8,104118,Lucas Arcanjo,VIT,Goleiro,mandante,4.2,,,,,,,,,,,4.0,1.0,,,,,,,,
8,104134,Fabri,VIT,Atacante,mandante,2.0,,3.0,,1.0,,1.0,,,,,,,,,,,,,,
8,104204,Edson Carioca,MIR,Atacante,mandante,15.6,2.0,3.0,,,2.0,1.0,,,1.0,1.0,,,,,,,,,,
8,104250,João Victor,VAS,Zagueiro,visitante,0.0,,,,,,,,,,,,,,,,,,,,
8,104271,Hereda,SPT,Lateral,mandante,1.6,,,,,,2.0,,,,,,,,,,,,,,
8,104502,Christian,CRU,Meia,visitante,-0.1,,,,,,,,,,1.0,,,,,,,,,,
8,104519,Camilo,GRE,Meia,mandante,1.2,,,,1.0,1.0,,,,,,,,,,,,,,,
8,104528,Igor Jesus,BOT,Atacante,mandante,8.0,,,,,,,,,1.0,,,,,,,,,,,
8,104640,Matheus Bianqui,MIR,Meia,mandante,-0.6,,,,2.0,,,,,,,,,,,,,,,,
8,104754,Juan Vojvoda,FOR,Técnico,mandante,14.05,,,,,,,,,,,,,1.0,,,,,,,
8,104758,Enzo Díaz,SAO,Lateral,visitante,7.6,,2.0,,3.0,5.0,,,,,,,,,,,,,,,
8,104759,Leo Godoy,SAN,Lateral,mandante,5.0,,,,,,,1.0,,,,,,,,,,,,,
8,104783,Acevedo,BAH,Meia,visitante,4.5,,,,,3.0,,,,,,,,,,,,,,,
8,104849,Arezo,GRE,Atacante,mandante,3.0,,,,,,,,,,,,,,,,,1.0,,,
8,104994,Wagner Leonardo,GRE,Zagueiro,mandante,1.2,,,,1.0,1.0,,,,,,,,,,,,,,,
8,105171,Fabrício Daniel,MIR,Atacante,mandante,0.8,,,,,,1.0,,,,,,,,,,,,,,
8,105213,Sant'Anna,RBB,Lateral,visitante,6.5,,1.0,1.0,2.0,4.0,2.0,,,,,,,,,,,,,,
8,105258,Gastón Ávila,FOR,Zagueiro,mandante,12.7,1.0,3.0,,1.0,3.0,1.0,1.0,,,,,,,,,,,,,
8,105300,Ferraresi,SAO,Zagueiro,visitante,3.2,,,1.0,1.0,3.0,,,,,,,,,,,,,,,
8,105373,Gabriel Xavier,BAH,Zagueiro,visitante,-0.3,,,,1.0,,,,,,,,,,,,,,,,
8,105568,Lucero,FOR,Atacante,mandante,26.5,,2.0,1.0,2.0,1.0,2.0,,1.0,2.0,,,,,,,,1.0,,,
8,105584,Lucas Piton,VAS,Lateral,visitante,6.1,,,1.0,3.0,2.0,,,1.0,,,,,,,,,,,,
8,105647,Maurício,PAL,Meia,mandante,1.2,,,,1.0,1.0,,,,,,,,,,,,,,,
8,105786,Talles Magno,COR,Atacante,visitante,1.9,,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,
8,105811,Wesley,INT,Atacante,visitante,2.2,1.0,2.0,,,,,,,,,,,,,,,,,,
8,105842,Edu,VIT,Zagueiro,mandante,4.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,
8,105903,José Aldo,MIR,Meia,mandante,2.3,,,,,1.0,1.0,,,,,,,,,,,,,,
8,105990,Santiago Mingo,BAH,Zagueiro,visitante,0.3,,,1.0,1.0,,2.0,,,,,,,,,,,,,,
8,106082,Ewerthon,JUV,Lateral,visitante,4.5,,,,,3.0,,,,,,,,,,,,,,,
8,106147,Thiago Carpini,VIT,Técnico,mandante,5.24,,,,,,,,,,,,,1.0,,,,,,,
8,106294,Marcos Antônio,SAO,Meia,visitante,4.5,,,,,3.0,,,,,,,,,,,,,,,
8,106593,Villalba,CRU,Zagueiro,visitante,6.5,,,,,1.0,,1.0,,,,,,,,,,,,,
8,106704,Carlos Alberto,SPT,Atacante,mandante,3.0,,,,,2.0,,,,,,,,,,,,,,,
